"","X.역삼아레나빌딩.","X.논현역사거리.","X.국기원사거리.","X..","X...1","X...2","X.수서역R.","X.양재강남빌딩R.","X.선릉동신빌딩R.","X.봉은사로선정릉.","X.강남오거리.","X.스타필드코엑스몰R.","X.강남구청정문.","X.도곡공원.","X.강남R.","X.대치은마사거리.","X.청담영동대로.","X.압구정.","X.신사가로수.","X.청담스타R.","X.강남우성.","X.학동사거리.","X.대치사거리.","X.포스코사거리.","X.을지병원사거리.","X.신사역.","X.도곡역.","X.서울세관사거리.","X.청담사거리.","X.한티역.","X.역삼초교사거리.","X.코엑스몰.","X.가로수길.","X.역삼대로.","X.역삼포스코.","X.강남대로.","X.청담.","X.삼성도심공항.","X.삼성교.","X.학동역.","X.대치.","X.기술센터.","X.SSG마켓도곡R.","X.삼성.","X.선릉세화빌딩.","X.압구정역.","X.압구정로.","X.구역삼사거리.","X.큰길타워.","X.강남구청역.","X.대치역.","X.포이.","X.아크플레이스.","X.학여울역.","X.선정릉역.","X.삼성현대힐.","X.GS타워.","X.압구정미소.","X.선릉역.","X.수서.","X.코엑스사거리.","X.역삼럭키.","X.차병원사거리.","X.청담공원.","X.신압구정.","X.아크로힐스논현.","X.뱅뱅사거리.","X.강남비젼타워.","X.역삼역.","X.압구정로데오역.","X.르네상스사거리.","X.포스코.","X.선릉로.","X.삼성역.","X.논현힐탑.","X.도산가로수길.","X.미아뉴타운.","X.강북구청사거리.","X.미아사거리역.","X.수유역.","X.미아역.","X.발산역사거리.","X.우장산역.","X.마곡사이언스타워R.","X.방화DT.","X.마곡나루역.","X.마곡GMG.","X.가양역.","X.화곡DT.","X.양천향교역.","X.화곡동.","X.등촌.","X.염창역.","X.발산역.","X.가양이마트.","X.까치산역.","X.낙성대역.","X.관악서울대입구R.","X.신림DT.","X.서울대역.","X.낙성대DT.","X.사당.","X.보라매대교.","X.신림사거리.","X.신림.","X.신림역포도몰.","X.서울대입구역.","X.건국대.","X.어린이대공원역.","X.아차산역.","X.올림픽대교북단.","X.구의DT.","X.자양사거리.","X.군자역.","X.광나루.","X.건대스타시티.","X.자양.","X.강변역.","X.건대입구.","X.구의역.","X.광장.","X.건국클래식.","X.가산에스케이.","X.독산사거리.","X.금천시흥.","X.가산디지털단지역.","X.금천독산.","X.가산디지털.","X.W.Mall.","X.마리오아울렛.","X.가산브이타워.","X.가산그레이트.","X.월계트레이더스.","X.상계초교사거리.","X.공릉DT.","X.노원마들역.","X.공릉역.","X.서울여대.","X.은행사거리.","X.노원KT.","X.광운대.","X.중계역.","X.노원역.","X.월계이마트.","X.창동이마트.","X.쌍문역.","X.노량진동.","X.남성역.","X.보라매공원R.","X.이수자이.","X.노량진역.","X.신대방삼거리역.","X.중앙대.","X.숭실대입구역.","X.숭실대.","X.사당역.","X.서강대프라자.","X.상암YTN.","X.마포용강동.","X.홍대입구역사거리R.","X.마포경찰서후문.","X.공덕.","X.합정폴리스R.","X.홍대공항철도역.","X.마포염리.","X.서강광흥창역.","X.합정.","X.서강대흥역.","X.서교동사거리.","X.상암사보이시티.","X.신촌오거리.","X.상암디지털큐브.","X.상수역.","X.공덕오거리.","X.서교.","X.서강대.","X.상암MBC.","X.홍대역.","X.동교.","X.애오개역.","X.홍대갤러리.","X.상암DMC.","X.마포일진빌딩.","X.마포아크로.","X.홍대삼거리.","X.망원역.","X.마포이마트.","X.합정메세나몰.","X.가재울뉴타운.","X.신촌역.","X.연희동.","X.아현역.","X.홍제역.","X.연세백양로.","X.명지대.","X.연희DT.","X.경기대.","X.신촌대로.","X.신촌.","X.이대R.","X.연세종합관.","X.이대ECC.","X.연대.","X.신촌아트레온.","X.충정로역.","X.연대동문.","X.신촌명물거리.","X.충정타워.","X.방배로.","X.강남교보타워R.","X.방배다이치빌딩.","X.센트럴F1.","X.서초역이화빌딩.","X.서초구청.","X.서초우성사거리.","X.이수역사거리.","X.강남대로신사.","X.서울고속터미널.","X.강남대로논현R.","X.방배.","X.방배카페거리.","X.서초법원.","X.청계산입구역.","X.사당로데오.","X.파미에파크R.","X.교대역.","X.양재역.","X.논현역.","X.이수역.","X.내방역.","X.서초파라곤.","X.서울아트센터.","X.서초중앙로.","X.센트럴시티.","X.강남삼성타운.","X.방배역.","X.반포역.","X.남부터미널.","X.뉴코아강남.","X.강남2.","X.교대.","X.하이브랜드.","X.신논현역.","X.영동2교.","X.남부터미널2.","X.서래마을입구.","X.몬테소리.","X.서초역.","X.예술의전당.","X.교대법원.","X.강남GT타워.","X.서초동.","X.서울교대.","X.강남에비뉴.","X.미아이마트.","X.종암DT.","X.미아.","X.성신여대정문.","X.종암.","X.삼선교.","X.월곡역.","X.고대.","X.현대미아.","X.성신여대.","X.안암역.","X.한성대입구역.","X.송파나루역DT.","X.잠실시그마타워.","X.문정법원로R.","X.송파개롱역.","X.문정하비오.","X.문정역.","X.잠실대교남단R.","X.송파위례.","X.송파방이DT.","X.송파구청.","X.올림픽평화의문.","X.송파아이파크.","X.송파사거리.","X.석촌서호.","X.문정로데오.","X.올림픽훼미리.","X.올림픽공원남문.","X.방이역.","X.석촌호수.","X.잠실푸르지오월드.","X.잠실새내역.","X.잠실역.","X.갤러리아팰리스.","X.아시아선수촌.","X.올림픽아파트.","X.가락본동.","X.석촌역.","X.가락시장역.","X.가든파이브.","X.목동파리공원.","X.등촌역.","X.목동행복한.","X.신정DT.","X.목동역.","X.목동오목로.","X.목동8단지.","X.오목교역.","X.신월IC.DT.","X.목동7단지.","X.목동하이페리온.","X.목동5단지.","X.목동.","X.현대목동.","X.목동파라곤.","X.타임스퀘어R.","X.샛강역.","X.영등포역.","X.당산대로.","X.여의도IFC몰.L1.R.","X.여의도KBS.R.","X.여의도화재보험.","X.국회대로.","X.영등포KT.","X.여의도공원R.","X.국회의사당역.","X.선유도역.","X.여의도역.","X.선유동이레빌딩.","X.동여의도.","X.여의도ABL타워.","X.영등포신길DT.","X.문래역.","X.당산.","X.여의도한양증권.","X.여의도일신.","X.신세계영등포B2.","X.하이테크시티.","X.당산역.","X.서여의도.","X.여의도.","X.롯데캐슬여의도.","X.문래동.","X.신세계영등포B.","X.여의도호성.","X.타임스퀘어B2.","X.영등포본동.","X.타임스퀘어.","X.여의도의사당.","X.여의도IFC.1F..","X.불광역.","X.구파발사거리.","X.연신내역사거리.","X.연신내.","X.구파발역.","X.은평구청입구.","X.은평이마트.","X.구산역.","X.연합뉴스.","X.혜화역.","X.경희궁로.","X.종로평창동.","X.광화문우체국.","X.더종로R.","X.독립문역.","X.정부서울청사R.","X.동묘앞역.","X.종로구청.","X.북촌로.","X.종로수송.","X.새문안로.","X.안국.","X.삼청동.","X.광화문D타워.","X.서울극장.","X.적선.","X.인사.","X.영풍문고.","X.광화문R.","X.성대입구.","X.스페이스본.","X.주얼리시티.","X.종각.","X.광교.","X.동숭로아트.","X.종로관철.","X.경복궁역.","X.이마빌딩.","X.대명거리.","X.마로니에공원.","X.종로3가.","X.대학로.","X.경복궁사거리.","X.종로관수.","X.숭례문북창.","X.동대문두타.","X.대한상공회의소R.","X.명동센트럴.","X.국립중앙의료원.","X.동국대.","X.신세계본점5F.","X.을지로내외빌딩R.","X.대우재단빌딩.","X.동대문공원.","X.을지로국제빌딩.","X.동대입구역.","X.신당역사거리.","X.연세세브란스.","X.회현역.","X.을지로경기빌딩.","X.을지로2가.","X.신세계본점6F.","X.서울중앙우체국.","X.한국프레스센터.","X.명동중앙로.","X.약수역.","X.중구저동.","X.명동길.","X.소공로북창.","X.서소문로.","X.신당역.","X.명동메트로.","X.숭례문.","X.순화동더샵.","X.대한극장.","X.소공동.","X.무교동.","X.문화일보.","X.태평로.","X.퍼시픽타워.","X.남산단암.","X.황학캐슬.","X.서소문.","X.명동미래.","X.을지로삼화타워.","X.소공로.","X.서소문배재.","X.을지로한국빌딩.","X.순화동에이스.","X.시청.","X.시청플러스.","X.충무로역.","X.명동역.","X.남산스테이트.","X.명동입구.","X.명일역.","X.강동구청DT.","X.강동암사DT.","X.강동역.","X.둔촌동.","X.천호로데오.","X.천호이마트.","X.길동역.","X.상일동.","X.올림픽공원북문.","X.천호역.","X.명일이마트.","X.길동사거리.","X.신도림.","X.구로디지털타워.","X.오류동역.","X.구로디지털로.","X.신세계아이앤씨.","X.구로에이스.","X.구로하이엔드.","X.현대디큐브2F.","X.구로호텔.","X.현대디큐브B2.","X.답십리역.","X.경희대삼거리.","X.외대정문.","X.신설동역.","X.회기역사거리.","X.외대.","X.장한평역.","X.경희대.","X.뚝섬역.","X.황학사거리.","X.성수역.","X.상왕십리역.","X.왕십리역.","X.엔터식스한양대.","X.한양대.","X.엔터식스.","X.성수이마트.","X.이태원역.","X.한강진역R.","X.용산역써밋R.","X.이촌.","X.신용산역.","X.용산파크타워.","X.남영동.","X.한남동R.","X.서울타워.","X.서울역동자동.","X.이태원거리.","X.순천향입구.","X.숙대.","X.동빙고.","X.숙대입구역.","X.용산아이파크몰.","X.동부이촌동.","X.상봉.","X.중랑역.","X.중랑구청.","X.사가정역.","X.상봉역.","X.묵동이마트."
"1","역삼아레나빌딩","논현역사거리","국기원사거리","","","","수서역R","양재강남빌딩R","선릉동신빌딩R","봉은사로선정릉","강남오거리","스타필드코엑스몰R","강남구청정문","도곡공원","강남R","대치은마사거리","청담영동대로","압구정","신사가로수","청담스타R","강남우성","학동사거리","대치사거리","포스코사거리","을지병원사거리","신사역","도곡역","서울세관사거리","청담사거리","한티역","역삼초교사거리","코엑스몰","가로수길","역삼대로","역삼포스코","강남대로","청담","삼성도심공항","삼성교","학동역","대치","기술센터","SSG마켓도곡R","삼성","선릉세화빌딩","압구정역","압구정로","구역삼사거리","큰길타워","강남구청역","대치역","포이","아크플레이스","학여울역","선정릉역","삼성현대힐","GS타워","압구정미소","선릉역","수서","코엑스사거리","역삼럭키","차병원사거리","청담공원","신압구정","아크로힐스논현","뱅뱅사거리","강남비젼타워","역삼역","압구정로데오역","르네상스사거리","포스코","선릉로","삼성역","논현힐탑","도산가로수길","미아뉴타운","강북구청사거리","미아사거리역","수유역","미아역","발산역사거리","우장산역","마곡사이언스타워R","방화DT","마곡나루역","마곡GMG","가양역","화곡DT","양천향교역","화곡동","등촌","염창역","발산역","가양이마트","까치산역","낙성대역","관악서울대입구R","신림DT","서울대역","낙성대DT","사당","보라매대교","신림사거리","신림","신림역포도몰","서울대입구역","건국대","어린이대공원역","아차산역","올림픽대교북단","구의DT","자양사거리","군자역","광나루","건대스타시티","자양","강변역","건대입구","구의역","광장","건국클래식","가산에스케이","독산사거리","금천시흥","가산디지털단지역","금천독산","가산디지털","W-Mall","마리오아울렛","가산브이타워","가산그레이트","월계트레이더스","상계초교사거리","공릉DT","노원마들역","공릉역","서울여대","은행사거리","노원KT","광운대","중계역","노원역","월계이마트","창동이마트","쌍문역","노량진동","남성역","보라매공원R","이수자이","노량진역","신대방삼거리역","중앙대","숭실대입구역","숭실대","사당역","서강대프라자","상암YTN","마포용강동","홍대입구역사거리R","마포경찰서후문","공덕","합정폴리스R","홍대공항철도역","마포염리","서강광흥창역","합정","서강대흥역","서교동사거리","상암사보이시티","신촌오거리","상암디지털큐브","상수역","공덕오거리","서교","서강대","상암MBC","홍대역","동교","애오개역","홍대갤러리","상암DMC","마포일진빌딩","마포아크로","홍대삼거리","망원역","마포이마트","합정메세나몰","가재울뉴타운","신촌역","연희동","아현역","홍제역","연세백양로","명지대","연희DT","경기대","신촌대로","신촌","이대R","연세종합관","이대ECC","연대","신촌아트레온","충정로역","연대동문","신촌명물거리","충정타워","방배로","강남교보타워R","방배다이치빌딩","센트럴F1","서초역이화빌딩","서초구청","서초우성사거리","이수역사거리","강남대로신사","서울고속터미널","강남대로논현R","방배","방배카페거리","서초법원","청계산입구역","사당로데오","파미에파크R","교대역","양재역","논현역","이수역","내방역","서초파라곤","서울아트센터","서초중앙로","센트럴시티","강남삼성타운","방배역","반포역","남부터미널","뉴코아강남","강남2","교대","하이브랜드","신논현역","영동2교","남부터미널2","서래마을입구","몬테소리","서초역","예술의전당","교대법원","강남GT타워","서초동","서울교대","강남에비뉴","미아이마트","종암DT","미아","성신여대정문","종암","삼선교","월곡역","고대","현대미아","성신여대","안암역","한성대입구역","송파나루역DT","잠실시그마타워","문정법원로R","송파개롱역","문정하비오","문정역","잠실대교남단R","송파위례","송파방이DT","송파구청","올림픽평화의문","송파아이파크","송파사거리","석촌서호","문정로데오","올림픽훼미리","올림픽공원남문","방이역","석촌호수","잠실푸르지오월드","잠실새내역","잠실역","갤러리아팰리스","아시아선수촌","올림픽아파트","가락본동","석촌역","가락시장역","가든파이브","목동파리공원","등촌역","목동행복한","신정DT","목동역","목동오목로","목동8단지","오목교역","신월IC DT","목동7단지","목동하이페리온","목동5단지","목동","현대목동","목동파라곤","타임스퀘어R","샛강역","영등포역","당산대로","여의도IFC몰(L1)R","여의도KBS R","여의도화재보험","국회대로","영등포KT","여의도공원R","국회의사당역","선유도역","여의도역","선유동이레빌딩","동여의도","여의도ABL타워","영등포신길DT","문래역","당산","여의도한양증권","여의도일신","신세계영등포B2","하이테크시티","당산역","서여의도","여의도","롯데캐슬여의도","문래동","신세계영등포B","여의도호성","타임스퀘어B2","영등포본동","타임스퀘어","여의도의사당","여의도IFC(1F)","불광역","구파발사거리","연신내역사거리","연신내","구파발역","은평구청입구","은평이마트","구산역","연합뉴스","혜화역","경희궁로","종로평창동","광화문우체국","더종로R","독립문역","정부서울청사R","동묘앞역","종로구청","북촌로","종로수송","새문안로","안국","삼청동","광화문D타워","서울극장","적선","인사","영풍문고","광화문R","성대입구","스페이스본","주얼리시티","종각","광교","동숭로아트","종로관철","경복궁역","이마빌딩","대명거리","마로니에공원","종로3가","대학로","경복궁사거리","종로관수","숭례문북창","동대문두타","대한상공회의소R","명동센트럴","국립중앙의료원","동국대","신세계본점5F","을지로내외빌딩R","대우재단빌딩","동대문공원","을지로국제빌딩","동대입구역","신당역사거리","연세세브란스","회현역","을지로경기빌딩","을지로2가","신세계본점6F","서울중앙우체국","한국프레스센터","명동중앙로","약수역","중구저동","명동길","소공로북창","서소문로","신당역","명동메트로","숭례문","순화동더샵","대한극장","소공동","무교동","문화일보","태평로","퍼시픽타워","남산단암","황학캐슬","서소문","명동미래","을지로삼화타워","소공로","서소문배재","을지로한국빌딩","순화동에이스","시청","시청플러스","충무로역","명동역","남산스테이트","명동입구","명일역","강동구청DT","강동암사DT","강동역","둔촌동","천호로데오","천호이마트","길동역","상일동","올림픽공원북문","천호역","명일이마트","길동사거리","신도림","구로디지털타워","오류동역","구로디지털로","신세계아이앤씨","구로에이스","구로하이엔드","현대디큐브2F","구로호텔","현대디큐브B2","답십리역","경희대삼거리","외대정문","신설동역","회기역사거리","외대","장한평역","경희대","뚝섬역","황학사거리","성수역","상왕십리역","왕십리역","엔터식스한양대","한양대","엔터식스","성수이마트","이태원역","한강진역R","용산역써밋R","이촌","신용산역","용산파크타워","남영동","한남동R","서울타워","서울역동자동","이태원거리","순천향입구","숙대","동빙고","숙대입구역","용산아이파크몰","동부이촌동","상봉","중랑역","중랑구청","사가정역","상봉역","묵동이마트"
